BurialID,SquareID,AreaID,BurialNumber,DateFound,BurialDepth,LengthM,LengthCM,ClusterNumber,SampleNumber,Rack,Shelf,Bag,PreviouslySampled,SexBody,SexGiles,GE_FunctionTotal,SouthToHead,SouthToFeet,EastToHead,EastToFeet,NorthToHead,NorthToFeet,WestToHead,WestToFeet,Description,BasilarSuture,VentralArc,SubPubicAngle,SciaticNotch,PubicBone,PreaurSulcus,MedialIPRamus,DorsalPitting,ForemanMagnum,FemurHead,HumerusHead,Osteophytosis,PubicSymphysis,BoneLength,MedialClavicle,IliacCrest,FemurDiameter,Humerus,FemurLength,HumerusLength,TibiaLength,Robust,SupraorbitalRidges,OrbitEdge,ParietalBossing,Gonian,NuchalCrest,ZygomaticCrest,CranialSuture,MaximumCranialLength,MaximumCranialBreadth,BasionBregmaHeight,BasionNasion,BasionProsthionLength,BizygomaticDiameter,NasionProsthion,MaximumNasalBreadth,decimalerorbitalBreadth,HairColor,PreservationIndex,HairTaken,SoftTissueTaken,BoneTaken,ToothTaken,TextileTaken,DescriptionOfTaken,ArtifactFound,EstimatedAge,AgeMethod,EstimateLivingStature,ToothAttrition,ToothEruption,PathologyAnomalies,EpiphysealUnion,HeadDirection,BYUSample,BodyAnalysisYear,SkullAtMagazine,PostcraniaAtMagazine,ToBeConfirmed,SkullTrauma,PostCraniaTrauma,CribiaOrbitala,PoroticHyperotosis,PoroticHyperotosisLocations,MetopicSuture,ButtonOsteoma,OsteologyUnknownComment,TMJ_OA,LinearHypoplasiaEnamel,AreaHillBurials,Tomb,BurialPreservation,BurialWrapping,BurialAdultChild,GenderCode,BurialGenderMethod,AgeCodeSingle,FaceBundle,DateOnSkull
,20,3,39,,1,,,,,,,,,,S,,3,0,,,,,2,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 years,skul,,,,,,,,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,20,3,40,,1.7,,,,,,,,,,S,,1,0,,,,,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,5 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,20,3,41,,0.65,,,,,,,,,,S,,4.9,4.85,,,,,1.85,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,0-6 months,skul,,,,,,,1,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,20,3,42,,2,,,,,,,,,,S,,2.5,3,,,,,1.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,Newborn,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,20,3,43,,1.7,,,,,,,,,M,,,3,3,,,,,0.8,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,headless skeleton,,,,,,,
,20,3,44,,1.3,,,,,,,,,F,,,4.9,4.7,,,,,3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,III-IV,pelv,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,20,3,45,,1.6,,,,,,,,,M,,,4.8,4.2,,,,,2.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,I,pelv,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,20,3,46,,1.75,,,,,,,,,,S,,3.7,3.4,,,,,4.05,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,18 months,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,20,3,47,,0.6,,,,,,,,,,M,,6.9,0,,,,,4.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-25 years,Skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,20,1,1,,0.9,,,,,,,,,S,,,2.8,2.8,,,,,3.2,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,pelv,,,,,,,,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,20,1,2,,1,,,,,,,,,,,,1.9,1.9,,,,,2.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bones,,,,,,,
,20,1,3,,1.18,,,,,,,,,M,,,1.77,1.59,,,,,2.4,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,V,pelv,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,20,1,4,,0.6,,,,,,,,,M,,,1.15,0.9,,,,,0.95,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,V-VI,pelv,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,20,1,5,,1,,,,,,,,,F,,,4.1,4.4,,,,,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,IV-V,pelv,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,20,1,6,,0,,,,,,,,,M,,,3.85,0,,,,,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,IV,pelv,,,,,,,1,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,20,1,7,,1.7,,,,,,,,,F,,,3.1,2.7,,,,,0.75,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,I,pelv,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,20,1,8,,1.4,,,,,,,,,M,,,4.9,4.4,,,,,4.07,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,,,,,,16+,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,20,1,9,,1.4,,,,,,,,,,S,,4.6,4.2,,,,,3.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,3-4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,20,1,10,,1.35,,,,,,,,,F,,,4.5,4.25,,,,,2.34,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,30 years,pelv,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,20,1,11,,1.5,,,,,,,,,F,,,4.9,4.4,,,,,2.5,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,I-II,pelv,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,20,1,12,,1.2,,,,,,,,,M,,,4.1,4,,,,,3.8,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,I,pelv,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,20,1,13,,1.7,,,,,,,,,F,,,4.6,4.3,,,,,0.9,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,I,pelv,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,20,1,14,,1.9,,,,,,,,,S,,,3.8,3.05,,,,,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 years,pelv,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,1,,0.44,,,,,,,,,S,,,2.72,2.73,,,,,3.41,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,3-4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,2,,0.44,,,,,,,,,M,,,2.72,2.73,,,,,3.41,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,30-45 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,3,,0.32,,,,,,,,,,S,,3.17,3.31,,,,,1.38,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Newborn,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,4,,0.59,,,,,,,,,M,,,2.33,2.15,,,,,2.47,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,25-35 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,5,,0.6,,,,,,,,,S,,,1,0.65,,,,,1.5,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-20,pelv,,,,,,,,,,,,,,,,,,,,,,,,headless skeleton,,,,,,,
,8,3,6,,0.3,,,,,,,,,,S,,3.46,3.7,,,,,2.36,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,18 months,skul,,,,,,,1,,,,,,,,,,,,,,,,,"wrapped, head showing",,,,,,,
,8,3,7,,0.3,,,,,,,,,S,,,3.98,4,,,,,3.2,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,9 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,8,3,8,,0.8,,,,,,,,,S,,,3.35,3.68,,,,,1.17,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-16,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,9,,0.96,,,,,,,,,S,,,0.92,0.88,,,,,2.95,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newborn,pelv,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,3,10,,0.96,,,,,,,,,,S,,1.18,0.98,,,,,2.75,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,4-5 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,11,,1,,,,,,,,,S,,,0.15,0.18,,,,,4.8,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,3-4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,3,12,,0.96,,,,,,,,,M,,,0.47,-0.06,,,,,4.44,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,14-22,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,13,,1.17,,,,,,,,,F,,,0.24,-0.16,,,,,4.27,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,40+,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,14,,1.22,,,,,,,,,F,,,0.21,-0.26,,,,,4.15,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,,,,,,,,,25-30,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,3,15,,0.2,,,,,,,,,M,,,3.7,4.1,,,,,0.2,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,22 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,3,16,,0.3,,,,,,,,,,S,,2.45,2.4,,,,,0.54,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,5-6 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,3,17,,0.8,,,,,,,,,S,,,1.98,1.9,,,,,0.4,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,3-4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,18,,0.9,,,,,,,,,,S,,0.25,0,,,,,2.81,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 months,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,19,,0.96,,,,,,,,,,S,,0.34,-0.15,,,,,2.66,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,4-5 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,3,20,,1,,,,,,,,,,,,0.8,0,,,,,1.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scattered bones,,,,,,,
,8,3,21,,1.02,,,,,,,,,,S,,1.01,0.88,,,,,2.85,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,14 months,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,3,22,,1.48,,,,,,,,,,M,,2.27,0,,,,,2.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,20-25,skul,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,3,23,,1.4,,,,,,,,,,M,,1.92,0,,,,,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-40,skul,,,,,,,,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,3,24,,1.38,,,,,,,,,,M,,1.84,0,,,,,3.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rd-bln,,,,,,,,,45+,skul,,,,,,,1,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,3,25,,1.53,,,,,,,,,,M,,1.94,1.19,,,,,2.32,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,25-30,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,3,26,,0.75,,,,,,,,,,,,0,0.19,,,,,0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,1,,0.57,,,,,,,,,S,,,2.68,3.05,,,,,1.01,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,infant,SKUL,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,8,0,2,,0.75,,,,,,,,,,S,,2.44,2.45,,,,,0.57,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,18 mos,skul,,,,,,,1,,,,,,,,,,,,,,,,,bones and skull,,,,,,,
,8,0,3,,0.8,,,,,,,,,,,,4.41,4.3,,,,,0.89,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,0,4,,0.88,,,,,,,,,,S,,4.3,4,,,,,0.71,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infant,skul,,,,,,,0,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,5,,0.66,,,,,,,,,,S,,3,2.95,,,,,4.25,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,infant,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,6,,0.68,,,,,,,,,,S,,1.65,1.38,,,,,3.7,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,newborn,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,7,,0.68,,,,,,,,,,S,,1.75,1.53,,,,,3.83,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,6 months,SKUL,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,0,8,,0.61,,,,,,,,,,S,,1.67,1.37,,,,,3.39,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 years,SKUL,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,9,,0.63,,,,,,,,,,S,,1.06,0,,,,,3.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,youth,skul,,,,,,,,,,,,,,,,,,,,,,,,Skull only,,,,,,,
,8,0,10,,0.57,,,,,,,,,,S,,0.75,0.65,,,,,1.45,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,infant,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,11,,0.66,,,,,,,,,F,,,0.7,0.64,,,,,1.68,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,3-4 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,12,,0.95,,,,,,,,,,S,,1.75,1.55,,,,,2.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-4 years,skul,,,,,,,,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,8,0,13,,1.05,,,,,,,,,F,,,1.65,1.55,,,,,2.1,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 years,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,14,,1.05,,,,,,,,,,S,,2.9,2.95,,,,,4.05,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,Newborn,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,15,,1,,,,,,,,,,S,,2.8,2.65,,,,,3.3,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 years,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,0,16,,1,,,,,,,,,,M,,3.2,2.85,,,,,2.87,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,30-35 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,0,17,,1,,,,,,,,,,S,,1.47,2.85,,,,,3.25,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,Infant,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,18,,1,,,,,,,,,,S,,3.25,3.11,,,,,1.6,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,18 months,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,0,19,,0.84,,,,,,,,,F,,,2.35,2.04,,,,,0.77,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,25-35,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,20,,0.9,,,,,,,,,,S,,0.75,0.55,,,,,3.24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 years,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,21,,0.95,,,,,,,,,,S,,0.95,0.7,,,,,3.35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 months,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,22,,0.74,,,,,,,,,F,,,2.3,2.07,,,,,3.02,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br-red,,,,,,,,,50+,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped - bones showing,,,,,,,
,8,0,23,,0.76,,,,,,,,,,S,,2.09,2.04,,,,,3.06,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,Infant,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,24,,0.76,,,,,,,,,,S,,2.02,1.91,,,,,3.34,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,5 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,25,,1.12,,,,,,,,,M,,,3.78,3.8,,,,,0.82,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45+,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,26,,0.85,,,,,,,,,,S,,0.5,0.3,,,,,3.1,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-6 years,skul,,,,,,,,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,27,,0.9,,,,,,,,,S,,,1.28,1.06,,,,,1.9,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scattered bones,,,,,,,
,8,0,28,,0.9,,,,,,,,,M,,,0.87,0.43,,,,,0.88,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blond,,,,,,,,,45+,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,29,,1.1,,,,,,,,,S,,,1.02,0.62,,,,,1.86,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,15 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,30,,0.83,,,,,,,,,S,,,0.92,0.67,,,,,0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,4-5 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,31,,1.13,,,,,,,,,S,,,3.28,3.1,,,,,3.32,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,18 months,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,32,,0.76,,,,,,,,,,S,,4.78,4.65,,,,,1.88,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,2 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,33,,1.02,,,,,,,,,F,,,4.19,4.11,,,,,2.14,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red,,,,,,,,,15-18?,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,34,,1.04,,,,,,,,,F,,,2.69,2.41,,,,,1.02,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,black,,,,,,,,,35+,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,35,,1.16,,,,,,,,,M,,,2.25,2.02,,,,,0.78,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,36,,0,,,,,,,,,,S,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ltbrwn,,,,,,,,,4-5 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,37,,1.28,,,,,,,,,M,,,4.03,3.71,,,,,0.76,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blond,,,,,,,,,45-65 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,38,,1.17,,,,,,,,,,S,,2.7,2.66,,,,,1.34,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,10-11 years,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,39,,1.24,,,,,,,,,,S,,2.7,2.85,,,,,1.08,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,15-18,skul,,,,,,,1,,,,,,,,,,,,,,,,,wrapped,,,,,,,
,8,0,40,,1.53,,,,,,,,,F,,,3.96,3.4,,,,,1.14,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blond,,,,,,,,,45-60,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,41,,1.65,,,,,,,,,M,,,4.35,3.61,,,,,0.98,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,35 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,42,,1.6,,,,,,,,,,S,,2.38,2.41,,,,,2.1,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 months,skul,,,,,,,,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,43,,1.84,,,,,,,,,M,,,2.72,2.82,,,,,2.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40+,skul,,,,,,,0,,,,,,,,,,,,,,,,,poorly preserved,,,,,,,
,8,0,44,,2.19,,,,,,,,,F,,,3.95,4.55,,,,,2.51,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brown,,,,,,,,,35-45,skul,,,,,,,1,,,,,,,,,,,,,,,,,SKELETON,,,,,,,
,8,0,45,,1.6,,,,,,,,,M,,,4.37,3.5,,,,,3.3,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dkbrwn,,,,,,,,,30-40 yrs,skul,,,,,,,1,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
,8,0,46,,1.7,,,,,,,,,M,,,4.2,3.5,,,,,3.35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-35 years,skul,,,,,,,,,,,,,,,,,,,,,,,,well-wrapped,,,,,,,
